,T(t-1),WD(t-1),WS(t-1),P(t-1),T(t),WD(t),WS(t),P(t),T(t+1),WD(t+1),WS(t+1),P(t+1)
27,10.123500000000035,332.6747800989912,4.580995139382381,5.5596309999999995,6.7416299999999865,349.0289462269572,2.9832939016470066,6.765795699999999,6.514860000000056,11.880803211137412,3.04101966764687,6.77157
28,6.7416299999999865,349.0289462269572,2.9832939016470066,6.765795699999999,6.514860000000056,11.880803211137412,3.04101966764687,6.77157,11.13137000000006,12.350589639959086,4.472876342474338,6.942032000000001
29,6.514860000000056,11.880803211137412,3.04101966764687,6.77157,11.13137000000006,12.350589639959086,4.472876342474338,6.942032000000001,10.75972999999999,14.17080123014002,3.456798563634145,7.246691
30,11.13137000000006,12.350589639959086,4.472876342474338,6.942032000000001,10.75972999999999,14.17080123014002,3.456798563634145,7.246691,7.266630000000021,53.690268378581685,3.814515723168898,7.257316
31,10.75972999999999,14.17080123014002,3.456798563634145,7.246691,7.266630000000021,53.690268378581685,3.814515723168898,7.257316,7.33456000000001,44.603421410371745,4.281463494218547,7.3009710000000005
32,7.266630000000021,53.690268378581685,3.814515723168898,7.257316,7.33456000000001,44.603421410371745,4.281463494218547,7.3009710000000005,11.441280000000006,54.92168064903644,4.956868263135526,7.6472063
33,7.33456000000001,44.603421410371745,4.281463494218547,7.3009710000000005,11.441280000000006,54.92168064903644,4.956868263135526,7.6472063,10.283299999999997,53.927794981540266,4.125608311378331,7.928306
34,11.441280000000006,54.92168064903644,4.956868263135526,7.6472063,10.283299999999997,53.927794981540266,4.125608311378331,7.928306,9.844449999999995,53.0557193046873,4.513256983318532,8.520071000000002
35,10.283299999999997,53.927794981540266,4.125608311378331,7.928306,9.844449999999995,53.0557193046873,4.513256983318532,8.520071000000002,9.129800000000046,57.32124170251621,5.318391869243097,8.60276
36,9.844449999999995,53.0557193046873,4.513256983318532,8.520071000000002,9.129800000000046,57.32124170251621,5.318391869243097,8.60276,13.513570000000016,63.24943893901149,7.429009152816826,8.618006
37,9.129800000000046,57.32124170251621,5.318391869243097,8.60276,13.513570000000016,63.24943893901149,7.429009152816826,8.618006,11.77212000000003,47.29897216968943,6.102492276412492,8.618006
38,13.513570000000016,63.24943893901149,7.429009152816826,8.618006,11.77212000000003,47.29897216968943,6.102492276412492,8.618006,7.3534799999999905,39.38920855299781,5.388235166456035,8.618006
39,11.77212000000003,47.29897216968943,6.102492276412492,8.618006,7.3534799999999905,39.38920855299781,5.388235166456035,8.618006,7.3534799999999905,39.38920855299781,5.388235166456035,8.618006
40,7.2524400000000355,17.468554584077047,3.690849163862334,2.340496,7.2524400000000355,17.468554584077047,3.690849163862334,2.340496,13.167570000000069,30.676552050596698,4.966724364518687,3.0990262000000004
41,7.2524400000000355,17.468554584077047,3.690849163862334,2.340496,13.167570000000069,30.676552050596698,4.966724364518687,3.0990262000000004,9.874320000000068,335.4535481147216,5.147849074233926,3.0990262000000004
42,13.167570000000069,30.676552050596698,4.966724364518687,3.0990262000000004,9.874320000000068,335.4535481147216,5.147849074233926,3.0990262000000004,6.409330000000011,340.8049115528525,4.267453354939866,3.1142707
43,9.874320000000068,335.4535481147216,5.147849074233926,3.0990262000000004,6.409330000000011,340.8049115528525,4.267453354939866,3.1142707,7.078900000000033,333.57883457081016,4.860573283469348,3.164393
44,6.409330000000011,340.8049115528525,4.267453354939866,3.1142707,7.078900000000033,333.57883457081016,4.860573283469348,3.164393,10.08044000000001,335.5196291355333,4.258707059961437,3.4595822999999997
45,7.078900000000033,333.57883457081016,4.860573283469348,3.164393,10.08044000000001,335.5196291355333,4.258707059961437,3.4595822999999997,9.954979999999978,330.0601986973092,3.882149901060783,3.8196763999999996
46,10.08044000000001,335.5196291355333,4.258707059961437,3.4595822999999997,9.954979999999978,330.0601986973092,3.882149901060783,3.8196763999999996,7.911830000000009,348.6937820977556,2.872854573655807,3.8326113
47,9.954979999999978,330.0601986973092,3.882149901060783,3.8196763999999996,7.911830000000009,348.6937820977556,2.872854573655807,3.8326113,7.519530000000032,11.79923110528223,2.9365077176406884,3.8326113
48,7.911830000000009,348.6937820977556,2.872854573655807,3.8326113,7.519530000000032,11.79923110528223,2.9365077176406884,3.8326113,13.553899999999999,35.007260398556944,4.622029569352623,4.0518093
49,7.519530000000032,11.79923110528223,2.9365077176406884,3.8326113,13.553899999999999,35.007260398556944,4.622029569352623,4.0518093,11.90255000000002,27.34002585338009,3.2415383150319617,4.1693764
50,13.553899999999999,35.007260398556944,4.622029569352623,4.0518093,11.90255000000002,27.34002585338009,3.2415383150319617,4.1693764,6.960700000000031,40.33764572324802,2.9744010945859825,4.1693764
51,11.90255000000002,27.34002585338009,3.2415383150319617,4.1693764,6.960700000000031,40.33764572324802,2.9744010945859825,4.1693764,5.745450000000005,40.65375493386288,4.272982390346011,4.1693764
52,6.960700000000031,40.33764572324802,2.9744010945859825,4.1693764,5.745450000000005,40.65375493386288,4.272982390346011,4.1693764,11.304129999999986,63.83412602162864,6.381489986347251,4.2425966
53,5.745450000000005,40.65375493386288,4.272982390346011,4.1693764,11.304129999999986,63.83412602162864,6.381489986347251,4.2425966,10.348779999999977,50.59879886118657,4.248258316001758,4.2425966
54,11.304129999999986,63.83412602162864,6.381489986347251,4.2425966,10.348779999999977,50.59879886118657,4.248258316001758,4.2425966,5.48135000000002,53.86869224442291,3.179676545140483,4.2425966
55,10.348779999999977,50.59879886118657,4.248258316001758,4.2425966,5.48135000000002,53.86869224442291,3.179676545140483,4.2425966,5.439779999999985,58.3765055905497,3.714406375322206,4.2425966
56,5.48135000000002,53.86869224442291,3.179676545140483,4.2425966,5.439779999999985,58.3765055905497,3.714406375322206,4.2425966,12.0591,55.89049688991233,4.651751265573817,4.395735
57,5.439779999999985,58.3765055905497,3.714406375322206,4.2425966,12.0591,55.89049688991233,4.651751265573817,4.395735,10.396800000000042,36.5695173725796,3.7194707149222523,4.6031523000000005
58,12.0591,55.89049688991233,4.651751265573817,4.395735,10.396800000000042,36.5695173725796,3.7194707149222523,4.6031523000000005,6.5828200000000265,46.18429919870591,5.194976971709531,4.6089269999999996
59,10.396800000000042,36.5695173725796,3.7194707149222523,4.6031523000000005,6.5828200000000265,46.18429919870591,5.194976971709531,4.6089269999999996,6.5828200000000265,46.18429919870591,5.194976971709531,4.6089269999999996
60,6.972650000000044,23.44022489766888,3.4149392870205424,2.215075,6.972650000000044,23.44022489766888,3.4149392870205424,2.215075,13.289030000000025,28.25313274506036,5.111299381019085,2.7167583
61,6.972650000000044,23.44022489766888,3.4149392870205424,2.215075,13.289030000000025,28.25313274506036,5.111299381019085,2.7167583,9.785460000000057,337.7770602946136,5.642929100529277,2.7167583
62,13.289030000000025,28.25313274506036,5.111299381019085,2.7167583,9.785460000000057,337.7770602946136,5.642929100529277,2.7167583,6.926840000000027,339.23316874929986,4.658288622430811,2.7449380000000003
63,9.785460000000057,337.7770602946136,5.642929100529277,2.7167583,6.926840000000027,339.23316874929986,4.658288622430811,2.7449380000000003,7.220570000000066,326.6699124440766,5.270972077218585,2.9465814
64,6.926840000000027,339.23316874929986,4.658288622430811,2.7449380000000003,7.220570000000066,326.6699124440766,5.270972077218585,2.9465814,9.979120000000023,341.02870407341914,4.718340493760936,3.69056
65,7.220570000000066,326.6699124440766,5.270972077218585,2.9465814,9.979120000000023,341.02870407341914,4.718340493760936,3.69056,10.256430000000023,345.64268363206514,4.277114459491732,4.062665
66,9.979120000000023,341.02870407341914,4.718340493760936,3.69056,10.256430000000023,345.64268363206514,4.277114459491732,4.062665,6.794399999999996,5.150588021640613,3.4635453381376875,4.063358
67,10.256430000000023,345.64268363206514,4.277114459491732,4.062665,6.794399999999996,5.150588021640613,3.4635453381376875,4.063358,6.799400000000048,32.75791378625888,3.6399643311934198,4.0691323
68,6.794399999999996,5.150588021640613,3.4635453381376875,4.063358,6.799400000000048,32.75791378625888,3.6399643311934198,4.0691323,12.155939999999987,26.937799571725098,5.451591315208319,4.2414417
69,6.799400000000048,32.75791378625888,3.6399643311934198,4.0691323,12.155939999999987,26.937799571725098,5.451591315208319,4.2414417,11.234670000000051,35.177690344779485,3.9121674320500763,4.4872017
70,12.155939999999987,26.937799571725098,5.451591315208319,4.2414417,11.234670000000051,35.177690344779485,3.9121674320500763,4.4872017,6.441200000000038,46.47851159124772,3.823718686765611,4.4872017
71,11.234670000000051,35.177690344779485,3.9121674320500763,4.4872017,6.441200000000038,46.47851159124772,3.823718686765611,4.4872017,7.22082000000006,35.844302704246125,4.377537825389915,4.4948239999999995
72,6.441200000000038,46.47851159124772,3.823718686765611,4.4872017,7.22082000000006,35.844302704246125,4.377537825389915,4.4948239999999995,12.344140000000039,58.14909116769428,5.240155622362856,4.5939136
73,7.22082000000006,35.844302704246125,4.377537825389915,4.4948239999999995,12.344140000000039,58.14909116769428,5.240155622362856,4.5939136,11.224480000000028,53.78132973702209,5.070674510014845,4.6237097
74,12.344140000000039,58.14909116769428,5.240155622362856,4.5939136,11.224480000000028,53.78132973702209,5.070674510014845,4.6237097,8.476860000000045,48.767483514078954,4.022241509169632,4.6237097
75,11.224480000000028,53.78132973702209,5.070674510014845,4.6237097,8.476860000000045,48.767483514078954,4.022241509169632,4.6237097,7.481929999999977,67.49678260866145,4.9188458554085726,4.6237097
76,8.476860000000045,48.767483514078954,4.022241509169632,4.6237097,7.481929999999977,67.49678260866145,4.9188458554085726,4.6237097,16.171320000000037,62.423417109278525,6.132609889120643,4.6237097
77,7.481929999999977,67.49678260866145,4.9188458554085726,4.6237097,16.171320000000037,62.423417109278525,6.132609889120643,4.6237097,14.56030000000004,58.42462112742635,5.867693094784131,4.6237097
78,16.171320000000037,62.423417109278525,6.132609889120643,4.6237097,14.56030000000004,58.42462112742635,5.867693094784131,4.6237097,9.380460000000028,73.41213277022872,5.0070334641829595,4.6306389999999995
79,14.56030000000004,58.42462112742635,5.867693094784131,4.6237097,9.380460000000028,73.41213277022872,5.0070334641829595,4.6306389999999995,9.380460000000028,73.41213277022872,5.0070334641829595,4.6306389999999995
80,7.168050000000051,17.074959685491383,3.334264094264611,0.8966550999999999,7.168050000000051,17.074959685491383,3.334264094264611,0.8966550999999999,13.907860000000028,23.093232231494966,5.076066831471072,0.9878912000000001
81,7.168050000000051,17.074959685491383,3.334264094264611,0.8966550999999999,13.907860000000028,23.093232231494966,5.076066831471072,0.9878912000000001,9.604730000000018,338.8734457325968,5.335052035963088,0.9878912000000001
82,13.907860000000028,23.093232231494966,5.076066831471072,0.9878912000000001,9.604730000000018,338.8734457325968,5.335052035963088,0.9878912000000001,6.973140000000001,336.4382222650518,4.962956028109241,0.99112463
83,9.604730000000018,338.8734457325968,5.335052035963088,0.9878912000000001,6.973140000000001,336.4382222650518,4.962956028109241,0.99112463,7.164060000000006,325.890175062634,5.049327100562961,1.2003903
84,6.973140000000001,336.4382222650518,4.962956028109241,0.99112463,7.164060000000006,325.890175062634,5.049327100562961,1.2003903,9.746120000000019,330.5726853090071,5.0997971444890675,2.0829558
85,7.164060000000006,325.890175062634,5.049327100562961,1.2003903,9.746120000000019,330.5726853090071,5.0997971444890675,2.0829558,9.803899999999999,334.90107303624757,4.036279782118433,2.3264065
86,9.746120000000019,330.5726853090071,5.0997971444890675,2.0829558,9.803899999999999,334.90107303624757,4.036279782118433,2.3264065,6.897199999999998,359.863035332442,2.8514695472372997,3.5928564
87,9.803899999999999,334.90107303624757,4.036279782118433,2.3264065,6.897199999999998,359.863035332442,2.8514695472372997,3.5928564,5.990620000000035,10.374811690317506,2.408564457622152,3.5958593
88,6.897199999999998,359.863035332442,2.8514695472372997,3.5928564,5.990620000000035,10.374811690317506,2.408564457622152,3.5958593,12.01803000000001,33.56290870064469,3.83414606787947,3.824296
89,5.990620000000035,10.374811690317506,2.408564457622152,3.5958593,12.01803000000001,33.56290870064469,3.83414606787947,3.824296,10.537440000000004,30.53022898332033,3.5023000455003297,4.1850834
90,12.01803000000001,33.56290870064469,3.83414606787947,3.824296,10.537440000000004,30.53022898332033,3.5023000455003297,4.1850834,6.925600000000031,37.09375750597514,3.2901487726289234,4.1850834
91,10.537440000000004,30.53022898332033,3.5023000455003297,4.1850834,6.925600000000031,37.09375750597514,3.2901487726289234,4.1850834,6.6540200000000596,36.713435488852646,3.579004124591837,4.1850834
92,6.925600000000031,37.09375750597514,3.2901487726289234,4.1850834,6.6540200000000596,36.713435488852646,3.579004124591837,4.1850834,10.298729999999978,68.74567472425004,6.608913984664595,4.3784113
93,6.6540200000000596,36.713435488852646,3.579004124591837,4.1850834,10.298729999999978,68.74567472425004,6.608913984664595,4.3784113,11.864950000000022,60.09788620421041,5.35328971856757,4.4149055
94,10.298729999999978,68.74567472425004,6.608913984664595,4.3784113,11.864950000000022,60.09788620421041,5.35328971856757,4.4149055,10.771450000000016,53.52459887132942,4.841096530110653,4.4243755
95,11.864950000000022,60.09788620421041,5.35328971856757,4.4149055,10.771450000000016,53.52459887132942,4.841096530110653,4.4243755,7.7104400000000055,54.1780043273089,5.274240592006706,4.4243755
96,10.771450000000016,53.52459887132942,4.841096530110653,4.4243755,7.7104400000000055,54.1780043273089,5.274240592006706,4.4243755,14.059200000000033,63.478911197184495,7.385870656760786,4.4319983
97,7.7104400000000055,54.1780043273089,5.274240592006706,4.4243755,14.059200000000033,63.478911197184495,7.385870656760786,4.4319983,9.33044000000001,67.92926357388777,8.005716156584143,4.4319983
98,14.059200000000033,63.478911197184495,7.385870656760786,4.4319983,9.33044000000001,67.92926357388777,8.005716156584143,4.4319983,4.4510400000000345,50.47765953860854,5.513350034480293,4.4319983
99,9.33044000000001,67.92926357388777,8.005716156584143,4.4319983,4.4510400000000345,50.47765953860854,5.513350034480293,4.4319983,4.4510400000000345,50.47765953860854,5.513350034480293,4.4319983
100,7.392820000000029,21.30977049070682,3.529021582439593,2.0806459999999998,7.392820000000029,21.30977049070682,3.529021582439593,2.0806459999999998,14.206079999999986,16.004175786649785,5.086319169518107,2.5430632
101,7.392820000000029,21.30977049070682,3.529021582439593,2.0806459999999998,14.206079999999986,16.004175786649785,5.086319169518107,2.5430632,10.009500000000003,344.25413975262495,5.526612275969731,2.5467591
102,14.206079999999986,16.004175786649785,5.086319169518107,2.5430632,10.009500000000003,344.25413975262495,5.526612275969731,2.5467591,6.529050000000041,340.1089699079595,4.575995042207542,2.5520716
103,10.009500000000003,344.25413975262495,5.526612275969731,2.5467591,6.529050000000041,340.1089699079595,4.575995042207542,2.5520716,7.177760000000035,315.8562667977464,4.638950848115839,2.6670979999999997
104,6.529050000000041,340.1089699079595,4.575995042207542,2.5520716,7.177760000000035,315.8562667977464,4.638950848115839,2.6670979999999997,11.53762000000006,343.1786722205447,4.593188056171313,3.4020690000000005
105,7.177760000000035,315.8562667977464,4.638950848115839,2.6670979999999997,11.53762000000006,343.1786722205447,4.593188056171313,3.4020690000000005,10.810020000000065,338.84869249647846,4.303649146979052,3.7074212999999996
106,11.53762000000006,343.1786722205447,4.593188056171313,3.4020690000000005,10.810020000000065,338.84869249647846,4.303649146979052,3.7074212999999996,7.7316000000000145,349.081071525321,3.026792072383376,3.7473805000000002
107,10.810020000000065,338.84869249647846,4.303649146979052,3.7074212999999996,7.7316000000000145,349.081071525321,3.026792072383376,3.7473805000000002,7.6288000000000125,16.59462511051693,3.332177907324333,3.764011
108,7.7316000000000145,349.081071525321,3.026792072383376,3.7473805000000002,7.6288000000000125,16.59462511051693,3.332177907324333,3.764011,13.271100000000047,35.049041864932406,4.473436394425866,3.8813474
109,7.6288000000000125,16.59462511051693,3.332177907324333,3.764011,13.271100000000047,35.049041864932406,4.473436394425866,3.8813474,11.578939999999989,38.27157149787269,3.4515169381286483,4.176305999999999
110,13.271100000000047,35.049041864932406,4.473436394425866,3.8813474,11.578939999999989,38.27157149787269,3.4515169381286483,4.176305999999999,7.909800000000018,50.69233516975089,3.987937422624604,4.5260057
111,11.578939999999989,38.27157149787269,3.4515169381286483,4.176305999999999,7.909800000000018,50.69233516975089,3.987937422624604,4.5260057,6.949729999999988,53.25285304041467,4.633602853867354,4.600842500000001
112,7.909800000000018,50.69233516975089,3.987937422624604,4.5260057,6.949729999999988,53.25285304041467,4.633602853867354,4.600842500000001,13.201930000000004,52.109539918976274,5.974775634132499,4.600842500000001
113,6.949729999999988,53.25285304041467,4.633602853867354,4.600842500000001,13.201930000000004,52.109539918976274,5.974775634132499,4.600842500000001,11.864950000000022,69.54709639106282,5.411749502599252,4.600842500000001
114,13.201930000000004,52.109539918976274,5.974775634132499,4.600842500000001,11.864950000000022,69.54709639106282,5.411749502599252,4.600842500000001,8.700900000000047,65.34528176775008,5.216160268056155,4.600842500000001
115,11.864950000000022,69.54709639106282,5.411749502599252,4.600842500000001,8.700900000000047,65.34528176775008,5.216160268056155,4.600842500000001,5.372550000000047,51.526522069956215,5.302721513690178,4.600842500000001
116,8.700900000000047,65.34528176775008,5.216160268056155,4.600842500000001,5.372550000000047,51.526522069956215,5.302721513690178,4.600842500000001,11.683250000000044,60.14885054396862,7.201435326937729,4.600842500000001
117,5.372550000000047,51.526522069956215,5.302721513690178,4.600842500000001,11.683250000000044,60.14885054396862,7.201435326937729,4.600842500000001,11.152800000000013,66.88426597314397,4.4837669571819285,4.600842500000001
118,11.683250000000044,60.14885054396862,7.201435326937729,4.600842500000001,11.152800000000013,66.88426597314397,4.4837669571819285,4.600842500000001,6.630600000000015,58.750910207076785,5.743195804986238,4.600842500000001
119,11.152800000000013,66.88426597314397,4.4837669571819285,4.600842500000001,6.630600000000015,58.750910207076785,5.743195804986238,4.600842500000001,6.630600000000015,58.750910207076785,5.743195804986238,4.600842500000001
120,7.141170000000045,11.615165244652493,2.8629842098640785,1.8930922,7.141170000000045,11.615165244652493,2.8629842098640785,1.8930922,14.157039999999995,10.639387773039617,4.744079380571625,2.2173847999999996
121,7.141170000000045,11.615165244652493,2.8629842098640785,1.8930922,14.157039999999995,10.639387773039617,4.744079380571625,2.2173847999999996,10.272360000000049,337.6148194986497,5.187843172914374,2.2236214
122,14.157039999999995,10.639387773039617,4.744079380571625,2.2173847999999996,10.272360000000049,337.6148194986497,5.187843172914374,2.2236214,7.177500000000009,329.7986361489551,3.9991873861900857,2.239328
123,10.272360000000049,337.6148194986497,5.187843172914374,2.2236214,7.177500000000009,329.7986361489551,3.9991873861900857,2.239328,7.623320000000035,330.6001579913906,4.339392210879853,2.7070575
124,7.177500000000009,329.7986361489551,3.9991873861900857,2.239328,7.623320000000035,330.6001579913906,4.339392210879853,2.7070575,10.156370000000038,357.3105291249027,5.717883163973637,3.6057913
125,7.623320000000035,330.6001579913906,4.339392210879853,2.7070575,10.156370000000038,357.3105291249027,5.717883163973637,3.6057913,10.492400000000032,328.3525345517767,4.392284965513815,3.8887388999999994
126,10.156370000000038,357.3105291249027,5.717883163973637,3.6057913,10.492400000000032,328.3525345517767,4.392284965513815,3.8887388999999994,8.059930000000008,354.7762647397647,3.563002376004732,4.021319999999999
127,10.492400000000032,328.3525345517767,4.392284965513815,3.8887388999999994,8.059930000000008,354.7762647397647,3.563002376004732,4.021319999999999,7.476460000000031,17.895920910084875,3.9654820606972288,4.0589695
128,8.059930000000008,354.7762647397647,3.563002376004732,4.021319999999999,7.476460000000031,17.895920910084875,3.9654820606972288,4.0589695,13.720670000000041,40.95346104779523,5.376479082524582,4.207257299999999
129,7.476460000000031,17.895920910084875,3.9654820606972288,4.0589695,13.720670000000041,40.95346104779523,5.376479082524582,4.207257299999999,11.567499999999995,38.683168976049785,4.565457196491414,4.3172026
130,13.720670000000041,40.95346104779523,5.376479082524582,4.207257299999999,11.567499999999995,38.683168976049785,4.565457196491414,4.3172026,6.882300000000043,37.42425522309878,3.2480935301955594,4.3172026
131,11.567499999999995,38.683168976049785,4.565457196491414,4.3172026,6.882300000000043,37.42425522309878,3.2480935301955594,4.3172026,5.253080000000011,47.286546619026716,4.564738249105926,4.3172026
132,6.882300000000043,37.42425522309878,3.2480935301955594,4.3172026,5.253080000000011,47.286546619026716,4.564738249105926,4.3172026,9.871820000000014,55.84356722090224,5.9776564855309315,4.3557760000000005
133,5.253080000000011,47.286546619026716,4.564738249105926,4.3172026,9.871820000000014,55.84356722090224,5.9776564855309315,4.3557760000000005,9.088979999999992,59.84184616888103,3.7911782857282414,4.4493217000000005
134,9.871820000000014,55.84356722090224,5.9776564855309315,4.3557760000000005,9.088979999999992,59.84184616888103,3.7911782857282414,4.4493217000000005,8.890100000000018,69.35461034459213,4.72846990970253,4.457175
135,9.088979999999992,59.84184616888103,3.7911782857282414,4.4493217000000005,8.890100000000018,69.35461034459213,4.72846990970253,4.457175,8.155020000000036,60.54313380579577,4.514548988145258,4.472650499999999
136,8.890100000000018,69.35461034459213,4.72846990970253,4.457175,8.155020000000036,60.54313380579577,4.514548988145258,4.472650499999999,13.895170000000064,74.70731568811054,5.966488167004971,4.473805400000001
137,8.155020000000036,60.54313380579577,4.514548988145258,4.472650499999999,13.895170000000064,74.70731568811054,5.966488167004971,4.473805400000001,13.448599999999999,55.56282454887418,3.9371811784196313,4.4971337
138,13.895170000000064,74.70731568811054,5.966488167004971,4.473805400000001,13.448599999999999,55.56282454887418,3.9371811784196313,4.4971337,8.65634,78.97171644082026,3.5904706792379604,4.4971337
139,13.448599999999999,55.56282454887418,3.9371811784196313,4.4971337,8.65634,78.97171644082026,3.5904706792379604,4.4971337,8.65634,78.97171644082026,3.5904706792379604,4.4971337
140,7.111300000000028,16.931555864329066,3.394566334355845,2.9736056,7.111300000000028,16.931555864329066,3.394566334355845,2.9736056,14.039060000000006,14.85040842388471,4.73678033374174,3.8591737999999998
141,7.111300000000028,16.931555864329066,3.394566334355845,2.9736056,14.039060000000006,14.85040842388471,4.73678033374174,3.8591737999999998,10.251700000000028,336.9663134176181,5.664268599830573,3.9166870000000005
142,14.039060000000006,14.85040842388471,4.73678033374174,3.8591737999999998,10.251700000000028,336.9663134176181,5.664268599830573,3.9166870000000005,7.334830000000011,325.38035911640424,3.904700829850548,3.9335485
143,10.251700000000028,336.9663134176181,5.664268599830573,3.9166870000000005,7.334830000000011,325.38035911640424,3.904700829850548,3.9335485,7.578270000000032,333.1682318718365,4.546895694864893,4.535245
144,7.334830000000011,325.38035911640424,3.904700829850548,3.9335485,7.578270000000032,333.1682318718365,4.546895694864893,4.535245,11.16998000000001,355.49168399817984,4.636690218356669,5.206697
145,7.578270000000032,333.1682318718365,4.546895694864893,4.535245,11.16998000000001,355.49168399817984,4.636690218356669,5.206697,10.310699999999997,330.8243015012907,4.139628085450562,5.8282576
