time,number,latitude,longitude,cape,tcw,sshf,slhf,u10,v10,t2m,d2m,ssr,str,cin,sm,st,tcc,tp,mx2t6,mn2t6
2023-04-30 06:00:00,26,50.75,4.25,0.51950073,14.057471,-2005315.0,-4501048.0,-2.349608,-0.7982839,281.05585,280.27518,10096928.0,-4104454.0,,380.61853,282.52078,95.726746,0.39653778,280.9302,279.3054
2023-04-30 06:00:00,27,50.75,4.25,0.0,13.399161,-1284277.0,-4646282.0,-2.819829,-0.5428442,280.92255,279.54028,9798084.0,-4491278.0,,380.3042,282.42615,79.39893,0.6859226,280.72055,279.4372
2023-04-30 06:00:00,28,50.75,4.25,0.0,14.250687,-1638184.0,-4662948.0,-2.818388,-1.0874662,280.8197,279.83453,10081348.0,-4434856.0,,379.29556,282.5998,99.9796,0.46067953,280.95908,279.5251
2023-04-30 06:00:00,29,50.75,4.25,0.0,13.01445,-1620785.0,-4591521.0,-3.3486476,-0.6861805,280.59,279.64072,10007700.0,-4515186.0,,380.531,282.3122,23.727203,0.65012264,280.39243,279.04248
2023-04-30 06:00:00,30,50.75,4.25,0.0,12.830085,-3795381.5,-6800380.0,-3.2701974,-0.4278127,281.1824,278.8356,15569578.0,-5043543.0,,377.46133,283.19492,67.919106,0.030330658,282.5346,280.18793
2023-04-30 06:00:00,31,50.75,4.25,0.0,12.883182,-1600949.0,-4779611.0,-3.1096146,-0.711836,280.53992,279.29825,10383024.0,-4761434.0,,378.9335,282.33035,-3.8146973e-06,0.31524134,280.45682,278.9993
2023-04-30 06:00:00,32,50.75,4.25,0.0,13.2497015,-2189750.0,-5051626.0,-2.944869,-1.2268983,280.53024,279.27087,11425432.0,-4818812.0,,386.55493,282.4458,99.910934,0.18720579,280.5776,278.94214
2023-04-30 06:00:00,33,50.75,4.25,0.0,11.668578,-2422208.0,-4924844.0,-3.0273218,-0.562783,279.95346,278.52374,11198824.0,-4602688.0,,378.8181,282.13626,18.198637,0.22772932,279.97952,278.40787
2023-04-30 06:00:00,34,50.75,4.25,15.833435,13.8583555,-2347042.0,-4855204.0,-1.9959414,-1.2475343,282.6596,281.38754,11009036.0,-3847686.0,,379.16428,283.18402,99.999435,0.17154312,282.46146,281.40125
2023-04-30 06:00:00,35,50.75,4.25,0.0,13.196113,-2354002.0,-5038531.0,-2.6326692,-1.0000422,281.5058,279.62387,10708776.0,-3480944.0,,383.71207,283.0298,98.19423,0.37838888,282.59772,280.33597
2023-04-30 06:00:00,36,50.75,4.25,0.0,13.704226,-1941633.0,-4826038.0,-2.8670592,-1.1760056,280.96753,279.64322,10878736.0,-4583561.0,,377.81546,282.5114,73.37595,0.33935642,281.382,279.52234
2023-04-30 06:00:00,37,50.75,4.25,0.0,12.458403,-2082221.0,-5032579.0,-2.8052597,-1.2163014,280.3587,278.871,10831996.0,-4249334.0,,371.1191,282.5178,8.464516,0.3137493,281.578,278.84427
2023-04-30 06:00:00,38,50.75,4.25,0.0,14.156783,-1949288.0,-4620092.0,-2.566867,-0.86270154,280.67993,279.64166,10466588.0,-4628030.0,,391.8368,282.3897,99.69119,0.3328929,280.4357,279.01453
2023-04-30 06:00:00,39,50.75,4.25,0.0,11.775019,-1344480.0,-4618306.0,-2.7862074,-1.0683639,279.51212,278.31232,9985040.0,-4764781.0,,372.50772,282.08182,7.3124123,0.4860382,279.94708,278.32022
2023-04-30 06:00:00,40,50.75,4.25,0.0,13.547637,-1839323.0,-4938534.0,-2.7754805,-0.88528955,280.34875,278.75812,10449592.0,-4300018.0,,380.4773,282.3634,32.79753,0.38137197,280.91452,278.9431
2023-04-30 06:00:00,41,50.75,4.25,0.0,13.820499,-2040810.0,-4817705.0,-2.7586699,-0.70388836,280.74026,279.50735,10518988.0,-4282326.0,,381.3407,282.49927,42.643047,0.26029778,280.591,279.0792
2023-04-30 06:00:00,42,50.75,4.25,3.1676025,13.221678,-2705125.0,-5158170.0,-2.6483593,-1.0929041,283.13297,280.1684,10790924.0,-2812966.0,,389.02377,283.5967,99.5676,0.29758978,283.40417,282.53418
2023-04-30 06:00:00,43,50.75,4.25,2.6940613,14.662438,-1915881.0,-4665924.0,-2.473047,-1.168755,280.71844,279.52612,10089844.0,-4195302.0,,384.1358,282.33835,20.278526,0.40101242,280.89056,278.8942
2023-04-30 06:00:00,44,50.75,4.25,0.0,13.084264,-1838627.0,-4832585.0,-2.9946609,-1.418757,280.50223,279.44843,10571392.0,-4539572.0,,378.6371,282.44318,99.61032,0.41866398,280.76074,279.10916
2023-04-30 06:00:00,45,50.75,4.25,0.0,13.171531,-1698735.0,-4614140.0,-3.060303,-0.642817,281.2648,279.65735,10014780.0,-4253637.0,,372.44406,282.42474,74.42734,0.55664396,280.96756,279.88135
2023-04-30 06:00:00,46,50.75,4.25,20.113602,15.151869,-2118064.0,-4860561.0,-2.5146735,-1.635295,282.98947,280.64462,9751344.0,-2764195.0,-2.9305935,384.09006,283.66183,99.999435,0.5260649,283.06805,282.65503
2023-04-30 06:00:00,47,50.75,4.25,0.0,14.538053,-2036286.0,-4783777.0,-2.206156,-0.97410786,280.54962,279.70654,11007620.0,-4790123.0,,374.39566,282.416,44.396378,0.3786373,280.59357,278.78384
2023-04-30 06:00:00,48,50.75,4.25,0.0,13.678906,-2072129.0,-4823062.0,-2.8512092,-0.46545935,281.3189,280.35226,10605384.0,-4189565.0,,378.81613,282.6479,98.71458,0.4370613,281.36835,279.79172
2023-04-30 06:00:00,49,50.75,4.25,0.0,12.523545,-1272446.0,-4395099.0,-2.8899539,-1.0102208,280.58463,279.4008,9390184.0,-4508014.0,,389.94885,282.22955,0.92778397,0.5822511,280.41275,278.96686
2023-04-30 06:00:00,50,50.75,4.25,0.0,12.938738,-1961468.0,-4758183.0,-3.0833578,-0.28726506,280.77042,279.4421,10960880.0,-4930700.0,,379.1384,282.2794,52.731194,0.28416443,280.40067,279.0934
2023-04-30 12:00:00,1,50.75,4.25,10.6705475,15.581319,-4842487.0,-8931264.0,-2.932221,0.5550444,289.67862,280.18927,21914680.0,-7127328.0,,365.5945,285.4347,99.999435,0.14170933,289.57553,280.79984
2023-04-30 12:00:00,2,50.75,4.25,0.5792694,12.340653,-4396362.0,-8446160.0,-3.839682,-0.5414499,289.04828,279.6935,20427546.0,-6802663.0,,354.41605,285.27942,98.41854,0.4698782,288.92465,280.6972
2023-04-30 12:00:00,3,50.75,4.25,2.3216858,14.304768,-4465960.5,-8732461.0,-4.1645303,-0.92196023,290.0906,280.7726,21111628.0,-7167015.0,,371.97455,285.08997,99.999435,0.37590265,289.88873,279.96173
2023-04-30 12:00:00,4,50.75,4.25,0.31721497,13.305258,-3890383.0,-8161646.0,-3.2122402,0.10900104,289.43735,280.54684,19467284.0,-6675953.0,,385.94815,285.13867,98.70084,0.7709484,289.30457,280.4478
2023-04-30 12:00:00,5,50.75,4.25,8.266113,13.440213,-4549826.0,-8675915.0,-3.6201816,0.5834887,289.771,280.1198,20766046.0,-6534898.0,,377.51108,285.5078,92.20787,0.51413155,289.64893,280.82428
2023-04-30 12:00:00,6,50.75,4.25,0.0,11.968234,-4786460.0,-8901503.0,-3.4559164,-1.1272044,289.29788,280.0029,21662576.0,-7125415.0,,372.36847,285.22583,70.73909,0.27272844,289.16315,279.9797
2023-04-30 12:00:00,7,50.75,4.25,0.473526,13.193409,-5191870.0,-8724128.0,-4.4314213,-0.7967501,289.23593,280.09396,21107378.0,-6185848.0,,387.07812,285.52472,99.999435,0.28863955,289.1057,280.8078
2023-04-30 12:00:00,8,50.75,4.25,6.04097,13.83107,-3829484.5,-8560443.0,-3.6514015,0.4964831,289.61264,279.86227,20140034.0,-7136891.0,,378.56943,284.95862,99.991806,0.35551643,289.48822,279.944
2023-04-30 12:00:00,9,50.75,4.25,0.0,13.691689,-6526764.0,-9615766.0,-3.3825893,-0.12050426,288.21487,279.71497,25075900.0,-8111842.0,,377.5827,284.90466,99.999435,0.061408043,288.08368,279.92554
2023-04-30 12:00:00,10,50.75,4.25,0.54248047,14.209143,-5151851.0,-8763412.0,-4.334239,-1.1386378,289.2712,280.8767,21600258.0,-6878211.0,,388.9422,285.22772,99.82853,0.20560312,289.05548,279.89008
2023-04-30 12:00:00,11,50.75,4.25,8.960327,14.595574,-4112053.5,-7936653.0,-3.5127528,-0.253662,288.64517,280.30194,19301574.0,-6446440.0,,386.16898,284.82602,99.99333,0.3192191,288.78683,280.79108
2023-04-30 12:00:00,12,50.75,4.25,0.0,13.356634,-4450996.5,-8523539.0,-3.8576136,-0.45402598,289.22195,280.3846,20513942.0,-6779234.0,,369.1874,285.17987,99.877365,0.46938086,289.08228,280.4493
2023-04-30 12:00:00,13,50.75,4.25,0.022979736,13.32099,-4122493.0,-8761031.0,-3.3438447,0.22779727,289.73572,280.8327,20790124.0,-7207179.0,,379.11057,285.3324,14.965122,0.48131466,289.58945,280.54242
2023-04-30 12:00:00,14,50.75,4.25,0.0,10.588684,-4165296.0,-9285419.0,-4.2838063,0.7139971,289.07626,278.8647,21336822.0,-7011615.0,,378.15564,285.31284,12.712799,0.32021332,289.01685,280.94263
2023-04-30 12:00:00,15,50.75,4.25,17.235641,14.737659,-4891553.5,-8481278.0,-3.9994645,-0.5654322,289.6727,280.9341,21128624.0,-6805532.0,,379.03894,285.43143,95.366615,0.33861065,289.5338,280.80505
2023-04-30 12:00:00,16,50.75,4.25,6.0915527,13.701276,-5482094.5,-9291967.0,-3.4322212,1.2282228,289.88516,279.7492,21703648.0,-5788982.0,,369.635,285.78012,99.999435,0.2138071,289.68732,281.07245
2023-04-30 12:00:00,17,50.75,4.25,0.73558044,12.821481,-4691806.5,-8557466.0,-3.2673156,-0.24641144,289.83505,280.65936,21176778.0,-6866257.0,,371.64032,285.35516,99.53402,0.29286623,289.70816,280.68423
2023-04-30 12:00:00,18,50.75,4.25,8.109802,14.252408,-4098133.5,-8252119.0,-4.4541554,0.032731652,289.39078,279.60513,19407798.0,-6513381.0,,380.8493,285.03177,99.99333,0.44998932,289.31305,280.21564
2023-04-30 12:00:00,19,50.75,4.25,9.613159,14.443411,-3705251.5,-7972961.0,-3.7264895,0.28440666,289.28522,280.49997,19162774.0,-6642960.0,,370.88635,284.9371,99.999435,0.47360754,289.2219,280.486
2023-04-30 12:00:00,20,50.75,4.25,0.0,11.45373,-4628124.0,-9013404.0,-3.8188689,-0.36046696,290.08658,280.33505,21566266.0,-7178490.0,,376.93613,285.2555,19.080645,0.33463287,289.94333,280.21088
2023-04-30 12:00:00,21,50.75,4.25,0.0,12.62212,-5321670.5,-9476485.0,-3.8307164,-0.8953287,289.24805,280.48563,23611428.0,-8035338.0,,380.58868,285.20203,99.99791,0.21480179,289.10367,280.07632
2023-04-30 12:00:00,22,50.75,4.25,0.620636,13.745278,-4897121.5,-8636035.0,-4.2802844,-1.0162163,289.0181,280.50247,20879352.0,-6370892.0,,377.68018,285.43304,99.88805,0.2965951,288.89066,280.68848
2023-04-30 12:00:00,23,50.75,4.25,0.0,13.463812,-4644480.0,-9125901.0,-3.36818,0.080696344,289.40826,279.5948,21294332.0,-6357982.0,,367.03885,285.6275,73.94819,0.32841778,289.19974,280.73416
2023-04-30 12:00:00,24,50.75,4.25,0.0,11.529934,-4121449.0,-8561633.0,-3.6409948,-0.09345436,289.68805,279.69333,20845360.0,-7156495.0,,382.9203,285.1844,94.50902,0.4296031,289.55853,280.40787
2023-04-30 12:00:00,25,50.75,4.25,0.0,12.489622,-5143847.0,-9141972.0,-4.2074375,-1.2524145,288.90018,280.08786,23017990.0,-7639428.5,,383.14508,285.2291,99.58591,0.060910225,288.83835,280.34396
2023-04-30 12:00:00,26,50.75,4.25,0.3585968,17.059935,-4076558.5,-8055697.0,-3.2932522,0.34366536,290.03647,281.28976,19403548.0,-6145683.0,,376.8884,285.48764,99.999435,0.64067507,289.96573,281.05597
2023-04-30 12:00:00,27,50.75,4.25,7.5719147,13.851719,-3829484.5,-8414614.0,-3.8026984,0.14120984,289.63687,279.97476,19936084.0,-6715161.0,,375.63507,285.3663,99.999435,0.7078004,289.51678,280.92215
2023-04-30 12:00:00,28,50.75,4.25,11.3233795,14.514699,-4201487.0,-8313427.0,-4.0506973,-0.6033578,290.15225,281.32996,19957328.0,-6542070.0,-0.078228,374.62445,285.48013,78.4391,0.4666462,289.9848,280.81906
2023-04-30 12:00:00,29,50.75,4.25,3.4250488,13.152848,-4135021.0,-8530682.0,-3.9970627,0.067729115,289.9102,279.9696,20462954.0,-6864345.0,,375.62314,285.38446,97.95923,0.65012264,289.75735,280.59113
2023-04-30 12:00:00,30,50.75,4.25,0.0,11.750191,-6435938.5,-10766920.0,-2.963281,0.33265018,288.34088,279.72873,26010670.0,-7417088.0,,372.44406,285.82632,99.98723,0.030082703,288.2766,281.1833
2023-04-30 12:00:00,31,50.75,4.25,0.0,13.366221,-4296836.5,-8647940.0,-3.877146,-0.07393396,289.08353,280.52618,20962914.0,-7122068.0,,374.07736,285.3976,67.3072,0.31449556,289.02896,280.53967
2023-04-30 12:00:00,32,50.75,4.25,0.0,13.838445,-4738785.5,-8581275.0,-4.298696,-0.61911356,288.77335,280.25278,21128624.0,-6994880.0,,381.50183,285.12903,99.999435,0.18720579,288.64517,280.52945
2023-04-30 12:00:00,33,50.75,4.25,12.114136,14.694395,-4981335.0,-8766388.0,-4.526522,-1.767895,289.38995,280.3383,21384976.0,-6851435.0,-5.000536,374.00177,285.01736,99.999435,0.27819777,289.30997,279.95325
2023-04-30 12:00:00,34,50.75,4.25,8.675278,15.591643,-3993736.5,-7819990.0,-3.261872,0.20269942,289.41394,281.33722,18185516.0,-5108572.0,9.346008e-05,375.69077,285.45383,99.92772,0.3231969,289.44803,282.65927
2023-04-30 12:00:00,35,50.75,4.25,13.943893,15.116224,-4439165.0,-8291999.0,-3.673816,-1.0314145,288.75235,280.314,19174106.0,-5334260.0,-0.11099625,379.0648,285.28442,99.99333,0.38435555,288.7714,281.5061
2023-04-30 12:00:00,36,50.75,4.25,9.277542,15.054031,-4369219.0,-8540800.0,-4.0904026,-0.6437931,289.74835,280.14832,20639994.0,-6659218.0,,373.38306,285.33813,99.999435,0.36844444,289.62213,280.96686
2023-04-30 12:00:00,37,50.75,4.25,6.022583,15.128515,-4248118.0,-8536634.0,-3.8292754,-0.44203472,289.06683,279.9346,20032394.0,-6341725.0,,366.80606,285.15057,99.99486,0.3189702,289.2551,280.35968
2023-04-30 12:00:00,38,50.75,4.25,6.2754364,14.94882,-4398798.0,-8322355.0,-4.1012897,-0.9881905,290.12158,281.22662,20488448.0,-6855260.0,,386.77972,285.42227,82.95595,0.35576487,289.96704,280.67975
2023-04-30 12:00:00,39,50.75,4.25,0.0,12.418579,-4442993.0,-8355687.0,-3.77388,-2.002141,288.0043,279.38434,20645660.0,-7138326.0,,368.01364,284.82715,20.504368,0.4860382,287.85315,279.5121
2023-04-30 12:00:00,40,50.75,4.25,0.28503418,14.136134,-4646220.0,-8689605.0,-3.6810205,-0.105724454,288.72836,280.11807,20885016.0,-6609968.0,,375.57538,285.26303,99.83769,0.38137197,288.5669,280.34894
2023-04-30 12:00:00,41,50.75,4.25,10.059097,14.759538,-4131541.0,-8172360.0,-3.411408,-0.33271992,288.81964,280.29086,19319986.0,-6204974.0,,376.964,285.1055,96.53398,0.270988,289.03412,280.7399
2023-04-30 12:00:00,42,50.75,4.25,2.3170776,14.304768,-4248814.0,-8223549.0,-3.733054,0.2520584,288.3363,279.5684,17766286.0,-4129796.0,,384.54364,285.35266,99.999435,0.317976,288.24545,283.13287
2023-04-30 12:00:00,43,50.75,4.25,11.617615,16.05944,-3983644.5,-7942605.0,-3.6387534,-0.64086497,289.31,281.14438,18720884.0,-6020885.0,-0.18212509,379.86655,285.0126,99.9857,0.48305464,289.19638,280.71844
2023-04-30 12:00:00,44,50.75,4.25,0.0,12.0791,-4674755.0,-8484255.0,-4.1201816,-1.5170566,288.76633,280.02853,20835446.0,-6806488.0,,373.97787,285.24423,99.999435,0.41866398,288.65292,280.50223
2023-04-30 12:00:00,45,50.75,4.25,0.23446655,13.15039,-4236286.0,-8284856.0,-4.006509,-1.1721015,288.9069,280.14792,19886514.0,-6398147.0,,367.9639,285.20166,99.999435,0.5571413,288.8175,281.26443
2023-04-30 12:00:00,46,50.75,4.25,4.565216,16.250198,-3905346.5,-7892011.0,-3.8059006,-0.11743677,289.39642,280.88608,17077956.0,-4126449.0,-0.55295753,380.12714,285.6429,99.999435,0.6337142,289.30713,282.98907
2023-04-30 12:00:00,47,50.75,4.25,1.963089,15.124582,-4380354.5,-8624726.0,-3.182301,-1.0736624,289.925,281.06,21196606.0,-7065168.0,,369.8439,285.59445,99.94603,0.37913465,289.83206,280.54892
2023-04-30 12:00:00,48,50.75,4.25,3.8020477,13.801817,-4408194.0,-8553895.0,-3.9554362,-0.59833825,289.11288,279.35373,20251922.0,-6259005.0,,374.1231,285.38458,99.999435,0.44054222,289.0506,281.31888
2023-04-30 12:00:00,49,50.75,4.25,1.2274933,12.939721,-4013920.0,-8232477.0,-4.3712225,-0.70012367,289.5456,280.2702,19953080.0,-6870083.0,,384.5476,285.23483,55.3528,0.58647776,289.39136,280.58414
2023-04-30 12:00:00,50,50.75,4.25,5.2870026,13.903832,-4288485.0,-8554490.0,-3.278683,-0.14657807,289.81836,280.70776,21001154.0,-7143585.0,,374.49313,285.4194,98.7161,0.29584932,289.75583,280.76987
2023-04-30 18:00:00,1,50.75,4.25,14.077225,16.886385,-5161942.5,-11462136.0,-1.2871673,-0.23260772,287.804,282.6061,26322260.0,-8155354.0,-18.501516,362.6164,285.76373,99.999435,0.16159868,289.7589,288.0913
2023-04-30 18:00:00,2,50.75,4.25,1.0482025,13.486919,-5247200.5,-12253182.0,-1.83776,-0.7804366,287.77356,280.37292,27214540.0,-8269632.5,,350.15274,285.82535,99.999435,0.4698782,289.73315,288.0424
2023-04-30 18:00:00,3,50.75,4.25,9.617752,15.379253,-4955932.0,-12226992.0,-2.4391053,-1.1736352,288.18634,281.51727,27169216.0,-8550786.0,-25.525734,367.6854,285.67545,99.999435,0.38460398,290.4935,288.4578
2023-04-30 18:00:00,4,50.75,4.25,2.3262787,14.21578,-4633344.0,-11493087.0,-1.1531615,-0.9350668,288.18338,281.91656,25605602.0,-8009039.5,-26.195469,381.3745,285.77188,98.82292,0.77318573,290.03735,288.5442
2023-04-30 18:00:00,5,50.75,4.25,6.9374695,13.397686,-5087820.5,-12122234.0,-2.489057,-1.1500711,288.25394,281.06363,26635266.0,-7772354.5,-35.738785,373.07867,286.0035,99.99791,0.51413155,290.3534,288.56442
2023-04-30 18:00:00,6,50.75,4.25,2.294098,14.364257,-5819298.0,-12699596.0,-1.7887685,-1.4269835,287.5549,280.93488,28897124.0,-8831460.0,,367.7391,285.78613,99.999435,0.27272844,290.11023,287.8474
2023-04-30 18:00:00,7,50.75,4.25,0.0,13.799113,-5969630.0,-12450200.0,-2.6734953,-1.4826169,287.39523,279.6587,27548790.0,-7555752.0,,382.00516,285.88217,99.999435,0.28863955,289.58917,287.64218
2023-04-30 18:00:00,8,50.75,4.25,5.668579,14.738397,-4196267.0,-11478802.0,-1.2437797,-0.8533596,288.01294,282.34686,25207618.0,-8261982.0,-31.01308,374.70602,285.5361,99.90025,0.35700798,290.06387,288.3712
2023-04-30 18:00:00,9,50.75,4.25,0.0,14.489871,-7746125.0,-13209104.0,-2.3259127,-0.2348386,286.77914,280.33313,32293452.0,-9843708.0,,373.08664,285.49176,99.999435,0.061408043,288.7732,287.04126
2023-04-30 18:00:00,10,50.75,4.25,0.0,14.247246,-6071243.5,-12539482.0,-3.2793233,-0.45681453,286.91943,279.58044,28439654.0,-8403993.0,,383.92096,285.67407,99.999435,0.21877956,289.66464,287.20828
2023-04-30 18:00:00,11,50.75,4.25,6.9006805,15.630484,-4476748.0,-10582402.0,-1.5628641,-0.59178495,287.55115,281.59763,23934348.0,-7473988.0,-20.525105,382.34137,285.34076,99.999435,0.3361249,289.18686,287.82068
2023-04-30 18:00:00,12,50.75,4.25,0.07354736,13.27158,-5450427.5,-12429367.0,-2.1176193,-0.78768706,287.441,280.3934,27902870.0,-8573258.0,,364.54413,285.76147,99.999435,0.47236443,289.69016,287.78873
2023-04-30 18:00:00,13,50.75,4.25,0.0,13.269367,-4865802.0,-12576981.0,-3.1166592,-1.364239,287.90604,280.25525,27560120.0,-8700447.0,,374.2226,285.9295,99.99638,0.48131466,290.3848,288.31226
2023-04-30 18:00:00,14,50.75,4.25,0.0,10.78952,-5624423.0,-13824560.0,-2.1899858,-0.19956231,287.07263,279.57336,30548550.0,-9438235.0,,372.6052,286.02792,99.999435,0.32021332,289.6031,287.4724
2023-04-30 18:00:00,15,50.75,4.25,0.0,14.470205,-5544733.0,-12190088.0,-2.327834,-0.8191987,287.94507,280.77203,27652182.0,-8271066.5,,374.37775,286.0179,99.999435,0.3413453,290.29364,288.33847
2023-04-30 18:00:00,16,50.75,4.25,11.433716,15.127041,-5860361.0,-12216874.0,-1.3342376,-0.7242454,288.1411,282.96045,26720244.0,-6945630.0,-20.249378,366.07996,286.12045,99.999435,0.2138071,289.99408,288.54843
2023-04-30 18:00:00,17,50.75,4.25,1.0619965,14.159733,-5470611.0,-12328180.0,-1.9890571,-1.1800492,288.01318,280.59946,27826388.0,-8278717.0,,367.07663,285.8843,99.999435,0.29286623,290.32736,288.31427
2023-04-30 18:00:00,18,50.75,4.25,19.18953,14.7504425,-4437773.0,-11063934.0,-1.9973824,-0.5096594,287.57968,281.37625,24061816.0,-7489289.0,-16.82798,376.96997,285.38986,99.97502,0.46117687,289.39084,287.80096
2023-04-30 18:00:00,19,50.75,4.25,15.093246,15.858359,-4103353.5,-10986556.0,-1.7090375,-1.2536693,288.32852,281.99557,24251604.0,-7604045.0,-36.64908,367.14227,285.63202,99.999435,0.48206043,290.38995,288.6186
2023-04-30 18:00:00,20,50.75,4.25,0.30801392,13.524776,-5506802.0,-13016253.0,-2.4690444,-1.5010219,288.25418,280.9762,28826308.0,-8754956.0,,372.05612,285.9915,99.999435,0.33463287,290.91385,288.6091
2023-04-30 18:00:00,21,50.75,4.25,0.46432495,14.24577,-6369472.0,-13371598.0,-2.1243436,-1.9979581,288.12738,280.71426,30804904.0,-9542472.0,,375.76437,285.8619,99.98723,0.21480179,290.15247,288.3959
2023-04-30 18:00:00,22,50.75,4.25,0.56547546,15.152606,-5823822.0,-12324608.0,-2.3867517,-1.406487,287.4911,279.86093,27689006.0,-7947358.0,,373.017,285.88568,99.999435,0.30082178,289.4663,287.78098
2023-04-30 18:00:00,23,50.75,4.25,0.022979736,13.718729,-5293483.5,-12585314.0,-1.896838,-1.1453304,287.55624,280.367,27428404.0,-7803434.5,,362.86905,285.97733,99.999435,0.32841778,289.73444,287.86487
2023-04-30 18:00:00,24,50.75,4.25,0.0,12.865482,-5018570.5,-12617456.0,-2.407725,-1.0708737,287.95126,279.99887,28402830.0,-8973950.0,,377.79556,285.8942,99.999435,0.4296031,290.2957,288.32825
2023-04-30 18:00:00,25,50.75,4.25,1.769989,13.300096,-6468997.5,-13237674.0,-2.2958133,-1.2168592,287.36804,280.31476,30930956.0,-9421022.0,,377.85324,285.82495,99.999435,0.060910225,289.3262,287.6272
2023-04-30 18:00:00,26,50.75,4.25,0.14710999,19.473904,-4717558.0,-11299046.0,-1.8047788,-0.13026452,288.084,282.48923,25258604.0,-7426651.0,,373.1861,286.04684,99.999435,0.73937464,290.34384,288.33847
2023-04-30 18:00:00,27,50.75,4.25,0.2298584,15.020354,-4322588.0,-11697248.0,-3.0017054,-1.0813311,287.5067,279.95773,25446976.0,-7887111.0,,371.6085,285.71753,99.98723,0.73067284,289.7056,287.75653
2023-04-30 18:00:00,28,50.75,4.25,0.0,15.592627,-4785764.0,-12144257.0,-2.9986634,-1.0724075,288.31693,281.0091,26632432.0,-8084109.5,,369.83395,286.09842,98.37276,0.47087288,290.5906,288.6635
2023-04-30 18:00:00,29,50.75,4.25,0.0,13.513714,-4497627.5,-11765698.0,-2.9608793,-1.7757032,287.70355,280.0119,25689166.0,-7931579.0,,371.48117,285.7293,99.99791,0.65012264,290.12955,287.956
2023-04-30 18:00:00,30,50.75,4.25,0.0,12.386622,-7889845.0,-14709056.0,-2.1400337,-0.76565677,286.10678,278.576,34004364.0,-9473140.0,,367.70926,286.079,99.999435,0.030082703,288.70056,286.37567
2023-04-30 18:00:00,31,50.75,4.25,0.0,13.457912,-5690889.0,-12673406.0,-2.1317084,-0.88180375,287.22397,280.31305,29106740.0,-9136521.0,,369.21924,285.97272,95.31778,0.31499243,289.4377,287.5895
2023-04-30 18:00:00,32,50.75,4.25,4.441086,15.078859,-5357861.5,-11804982.0,-2.100008,-0.5832795,287.29022,280.87747,26826468.0,-8284933.0,,377.04156,285.5342,99.999435,0.18720579,289.48178,287.5805
2023-04-30 18:00:00,33,50.75,4.25,19.396408,14.749458,-5379437.0,-11815696.0,-1.8419228,-1.2874119,287.5689,281.41968,26601274.0,-8040119.5,-19.325497,370.17215,285.46573,97.48923,0.29038,289.48486,287.93152
2023-04-30 18:00:00,34,50.75,4.25,1.6458588,16.703249,-4420025.5,-10736564.0,-2.113937,-1.1224637,287.8783,282.21255,23299838.0,-6246095.0,-34.27384,371.94272,285.97986,96.33865,0.348804,290.02884,288.23013
2023-04-30 18:00:00,35,50.75,4.25,3.0112915,15.501673,-5046757.5,-11589512.0,-2.14996,-0.3141755,287.7407,281.25494,24863452.0,-6468435.0,-22.324118,374.73984,285.86627,99.8972,0.40449333,289.7432,288.0661
2023-04-30 18:00:00,36,50.75,4.25,0.0,14.318042,-4737393.5,-11863314.0,-2.7170432,-0.5215111,287.57455,280.46783,26145220.0,-7917234.5,,369.38834,285.70074,99.999435,0.3764,289.94977,287.8856
2023-04-30 18:00:00,37,50.75,4.25,5.3467712,16.233974,-4604809.0,-11478802.0,-2.5987275,-0.94036525,287.71646,281.71414,25005084.0,-7416610.0,-15.757045,363.30273,285.66043,99.87126,0.339108,289.55182,287.9872
2023-04-30 18:00:00,38,50.75,4.25,0.09654236,15.988153,-4685891.0,-11389519.0,-2.668692,-0.49934137,287.76196,281.50693,25658006.0,-8102279.0,,382.51443,285.78302,99.95671,0.3647151,290.7029,288.06833
2023-04-30 18:00:00,39,50.75,4.25,0.0,12.335491,-5874280.5,-12488888.0,-1.9884167,-1.2356825,287.09848,280.50476,29050086.0,-9178120.0,,363.1913,285.6294,0.39064407,0.4860382,289.3682,287.50986
2023-04-30 18:00:00,40,50.75,4.25,0.0,13.611305,-5753179.5,-12340679.0,-1.6787782,-1.0652964,287.08908,280.2859,27983600.0,-8303103.0,,371.03754,285.75748,99.999435,0.38211823,289.02844,287.48413
2023-04-30 18:00:00,41,50.75,4.25,15.157608,14.810423,-4698418.5,-11260356.0,-1.7725983,-0.53601205,288.26495,281.73538,24692078.0,-7218177.0,-24.055197,373.02695,285.78864,99.999435,0.2786951,289.95956,288.5267
2023-04-30 18:00:00,42,50.75,4.25,4.730713,14.220451,-4719298.0,-11188930.0,-1.1321881,-0.9195899,287.7111,281.39825,22818290.0,-5173601.0,-21.54649,380.43552,285.8356,100.00096,0.32046223,289.19534,287.9892
2023-04-30 18:00:00,43,50.75,4.25,0.9746399,16.196363,-4536950.5,-11153812.0,-2.3395214,-0.60572815,287.59207,281.6401,24485296.0,-7342496.5,,375.74448,285.63864,98.49942,0.5402355,289.70868,287.90308
2023-04-30 18:00:00,44,50.75,4.25,0.0,12.946112,-6079247.5,-13000777.0,-2.3787465,-1.1981753,287.27673,280.22675,29759660.0,-9041369.0,,368.49707,285.9583,97.01923,0.41866398,289.5325,287.63943
