time,number,latitude,longitude,cape,mx2t6,mn2t6,tcw,sshf,slhf,u10,v10,t2m,d2m,ssr,str,cin,sm,st,tcc,tp
2023-04-16 06:00:00,46,50.75,4.25,3.6596222,280.47675,279.94043,12.540771,-2044578.0,-6653905.0,2.7880151,-3.1814756,280.5433,278.47586,13813042.0,-4849233.0,,373.80182,282.03537,99.99945,2.835019
2023-04-16 06:00:00,47,50.75,4.25,11.057457,280.48203,279.7731,15.943079,-1951569.5,-7066073.0,2.9465425,-3.6530828,280.56247,278.6569,14196666.0,-4881535.0,,386.90213,281.83813,99.99945,3.0627627
2023-04-16 06:00:00,48,50.75,4.25,7.5648575,280.27585,279.65195,15.792242,-1830360.5,-6964856.0,2.750561,-3.7317765,280.33,278.4885,14110004.0,-5258659.0,,375.26553,281.6584,99.99945,2.0226707
2023-04-16 06:00:00,49,50.75,4.25,3.5613785,280.2782,279.42337,12.547915,-1693153.0,-6571179.0,2.4153888,-4.2935767,280.32452,278.19138,13391288.0,-4999033.0,,377.48038,281.75955,99.99945,3.1777897
2023-04-16 06:00:00,50,50.75,4.25,10.232201,280.65686,280.39252,15.858398,-2519110.0,-6973615.0,2.166971,-3.9262938,280.67822,279.26282,15007820.0,-5261889.5,,390.5248,281.8463,99.99945,3.6794732
2023-04-16 12:00:00,1,50.75,4.25,0.5501709,284.03134,280.76733,15.4201765,-2834742.0,-7861211.5,1.9011326,-3.9957047,284.2871,280.2617,16347036.0,-5011550.0,,388.0134,282.554,99.765976,4.2384386
2023-04-16 12:00:00,2,50.75,4.25,0.14736938,283.96567,280.3352,17.584824,-2856706.0,-8050507.5,-0.84853494,-4.2836013,284.0357,280.5893,16530758.0,-5236855.5,,387.10242,282.34048,99.865166,4.3710203
2023-04-16 12:00:00,3,50.75,4.25,22.29913,283.10132,280.2289,15.313267,-3000150.0,-7434445.0,1.7647293,-3.8758633,283.23044,280.03662,16118248.0,-5403613.5,,390.3226,282.19492,99.99945,3.4595823
2023-04-16 12:00:00,4,50.75,4.25,1.1175308,282.99326,280.37024,16.886475,-2610220.5,-7984327.0,1.5339062,-4.4620476,283.12912,280.50104,16511116.0,-5524342.0,,387.54346,282.1034,99.99945,3.69056
2023-04-16 12:00:00,5,50.75,4.25,7.0957336,282.8945,280.3143,17.586147,-3475767.0,-8623747.0,2.5056274,-4.4418197,282.89612,280.2662,18772414.0,-6290703.0,,373.8288,282.2793,99.99945,2.0829558
2023-04-16 12:00:00,6,50.75,4.25,21.122646,284.56427,280.3271,17.41123,-3082854.5,-8695280.0,1.3292141,-4.396654,284.68762,280.65085,18298662.0,-5998775.0,,380.10352,282.7449,99.99487,3.402069
2023-04-16 12:00:00,7,50.75,4.25,2.5592804,283.24393,280.77243,16.897589,-2482503.5,-8094303.0,0.26829958,-5.711585,283.30637,280.78894,15858262.0,-4819758.0,,379.5142,282.38718,99.99945,3.6057913
2023-04-16 12:00:00,8,50.75,4.25,7.631172,284.17163,280.72974,17.19847,-2617813.0,-8063646.0,0.36446142,-4.622344,284.31998,280.48425,15662984.0,-4430925.0,,385.80817,282.7121,99.99945,5.206697
2023-04-16 12:00:00,9,50.75,4.25,0.16947174,283.72388,280.25488,16.338696,-3354015.5,-8560486.0,1.6879044,-4.579118,283.91446,280.3588,18297506.0,-5813443.0,,377.9869,282.39435,98.79699,1.958921
2023-04-16 12:00:00,10,50.75,4.25,2.6894531,284.0517,280.2823,14.343939,-3180201.0,-8279705.5,1.9164627,-3.1920052,284.19202,279.66733,17931216.0,-5836458.5,,382.68814,282.75745,99.99945,1.6986094
2023-04-16 12:00:00,11,50.75,4.25,9.480629,283.63214,280.54013,16.197914,-2854807.5,-7445151.0,0.8703556,-4.486154,283.8276,280.5216,15742714.0,-5067674.5,,390.6789,282.5074,99.99945,5.4309764
2023-04-16 12:00:00,12,50.75,4.25,8.559586,282.96423,280.36536,16.145254,-2527245.0,-8063646.0,2.0206378,-4.4156346,283.10123,280.01334,16273084.0,-5315187.5,,364.4456,282.3033,99.99945,2.8190813
2023-04-16 12:00:00,13,50.75,4.25,4.1336517,283.6849,280.36002,15.631878,-3756961.0,-8952216.0,1.7361593,-4.733457,283.7624,280.7956,19540816.0,-6219235.0,,376.4115,282.5783,99.99945,1.9794779
2023-04-16 12:00:00,14,50.75,4.25,9.429054,283.8271,279.9235,15.670778,-2201580.5,-7345393.0,1.3978515,-4.347748,284.021,280.2866,15019376.0,-5242508.5,,389.35193,282.10733,93.66365,4.1945534
2023-04-16 12:00:00,15,50.75,4.25,4.0869827,285.101,280.74875,16.923786,-2728446.5,-8256348.0,0.6806452,-4.9879646,285.3139,280.63858,16660174.0,-5039411.0,,395.5631,282.88376,71.06718,6.111205
2023-04-16 12:00:00,16,50.75,4.25,12.658852,283.36642,280.59073,14.589777,-2400884.0,-7870457.5,1.4734569,-3.8305593,283.50946,280.309,16386322.0,-5592175.5,,385.74078,282.34122,99.99945,4.0772166
2023-04-16 12:00:00,17,50.75,4.25,2.4659424,283.62515,280.5232,16.498796,-2563038.5,-7731770.5,0.49407077,-5.033407,283.80743,280.69598,15825908.0,-4985709.0,,380.845,282.45416,99.99945,4.093616
2023-04-16 12:00:00,18,50.75,4.25,0.19403076,284.75266,280.71512,16.032259,-3639006.0,-8463162.0,0.31429005,-4.7892904,284.9821,280.3996,18081428.0,-5280463.0,,382.5071,282.77588,80.51747,4.1492815
2023-04-16 12:00:00,19,50.75,4.25,5.4968033,282.44125,280.00122,15.293949,-1966483.5,-6868018.0,1.6028919,-3.7066998,282.5153,279.16516,14089204.0,-4828237.0,,375.57755,282.06467,99.99945,2.2321672
2023-04-16 12:00:00,20,50.75,4.25,0.57964325,284.20447,280.62482,15.970072,-2188564.5,-7343934.0,0.80868673,-4.4074607,284.43747,280.58606,14896894.0,-4756366.0,,387.71103,282.4958,98.905334,3.6967964
2023-04-16 12:00:00,21,50.75,4.25,27.818035,284.95947,280.61044,15.957369,-4578851.0,-8359025.0,1.7185645,-3.6863337,285.16803,281.25732,20097762.0,-6422333.0,0.000120162964,379.42175,282.7011,79.46608,1.4015722
2023-04-16 12:00:00,22,50.75,4.25,3.3845367,284.71515,280.51736,16.949986,-3216537.0,-8537128.0,1.3473315,-5.2284784,284.82355,280.3763,17739404.0,-5250583.5,,382.39154,282.882,76.30887,4.393425
2023-04-16 12:00:00,23,50.75,4.25,1.3533249,283.6777,280.39554,17.721373,-3102378.0,-8243696.0,1.094907,-5.3972263,283.86493,280.6124,17400844.0,-5566334.0,,376.87756,282.3351,99.99945,3.2193656
2023-04-16 12:00:00,24,50.75,4.25,3.2494507,282.7945,280.38858,15.82532,-3204334.5,-8005738.0,1.9812672,-4.515387,282.8991,280.03842,17378890.0,-5642647.5,,387.20065,282.15536,99.99945,4.442854
2023-04-16 12:00:00,25,50.75,4.25,12.479553,283.83047,280.26163,15.1891575,-3043536.0,-7885056.0,2.2714946,-3.8064523,283.9339,280.5568,17277206.0,-5985854.0,,377.10675,282.20486,99.99945,2.8962278
2023-04-16 12:00:00,26,50.75,4.25,19.115993,283.03183,280.4285,16.325466,-2014479.0,-7655857.5,1.8925965,-3.5371208,283.0654,280.7985,15222742.0,-5247757.5,,387.64746,282.24896,99.99945,4.1301107
2023-04-16 12:00:00,27,50.75,4.25,7.2873154,282.62115,280.36722,15.240759,-2430169.5,-7741503.0,1.4036002,-4.058327,282.7296,279.84204,15833998.0,-5556643.5,,377.3841,282.0367,99.99945,3.0687685
2023-04-16 12:00:00,28,50.75,4.25,3.6620789,282.70676,280.25095,15.283894,-1875373.5,-7220332.0,1.7629871,-4.9677367,282.75574,279.44366,14331858.0,-5086652.0,,382.82297,282.2088,99.99945,5.3402023
2023-04-16 12:00:00,29,50.75,4.25,10.696411,282.39062,280.34262,14.030091,-2172295.0,-7282619.0,2.1758554,-4.05902,282.466,279.60126,15103726.0,-5523534.0,,380.22485,281.95316,99.99945,2.2123032
2023-04-16 12:00:00,30,50.75,4.25,5.23645,283.78513,280.2368,16.758924,-3083396.5,-7895275.0,1.3347888,-4.6960497,283.9675,280.82104,16723726.0,-5426225.0,,386.48804,282.13602,99.98724,4.833437
2023-04-16 12:00:00,31,50.75,4.25,5.8308334,283.56305,280.1616,15.967955,-3019402.5,-8001845.0,2.1539056,-4.5284104,283.72156,280.47144,16729504.0,-5350315.5,,385.96417,282.3963,99.99945,3.9051383
2023-04-16 12:00:00,32,50.75,4.25,29.883633,285.48413,280.77615,17.34613,-3555488.5,-8844186.0,0.61479545,-4.914674,285.67633,281.18494,18438476.0,-5232414.0,0.000120162964,375.6257,283.0894,100.00098,6.9898443
2023-04-16 12:00:00,33,50.75,4.25,3.399269,283.31174,280.44196,15.425999,-2829047.5,-8087977.0,2.483329,-4.5218987,283.39273,280.2478,16587378.0,-5315187.5,,383.0406,282.37134,99.99945,3.4674358
2023-04-16 12:00:00,34,50.75,4.25,33.309925,286.17746,280.87363,17.274681,-4058763.5,-8575084.0,-0.11704397,-4.9441843,286.30362,280.58224,19087862.0,-5657183.0,-0.25653267,375.4986,283.2514,99.99945,3.0306568
2023-04-16 12:00:00,35,50.75,4.25,15.203392,284.064,280.5234,16.649368,-2646013.5,-7905007.5,1.4917483,-4.525778,284.2398,280.76132,16393256.0,-5319629.0,-1.0796547,381.6982,282.3616,99.79649,4.579362
2023-04-16 12:00:00,36,50.75,4.25,50.26699,284.93256,280.5912,17.464155,-3153356.0,-8750755.0,0.95780706,-4.0037403,285.10184,280.98315,17856108.0,-5146814.0,-0.018259048,387.815,282.79294,99.99945,4.298262
2023-04-16 12:00:00,37,50.75,4.25,4.475052,284.07797,280.5652,16.855778,-2915005.5,-8514744.0,1.2046568,-4.7154465,284.27118,280.81998,17925438.0,-6028250.5,,376.80438,282.55347,99.99945,2.166339
2023-04-16 12:00:00,38,50.75,4.25,9.706589,283.9803,280.56403,17.090237,-2902532.0,-8383356.0,1.66909,-4.2183466,284.05685,280.67215,17147792.0,-5217070.5,0.000120162964,385.14758,282.5986,92.78165,4.1670666
2023-04-16 12:00:00,39,50.75,4.25,23.424034,281.97507,280.1711,16.266718,-2730616.0,-7743449.5,2.4568498,-4.4882326,282.02713,279.68536,16608176.0,-6000390.0,,384.26743,281.73718,99.99945,3.568142
2023-04-16 12:00:00,40,50.75,4.25,1.5301666,284.3401,280.8388,16.316467,-4159093.0,-8101116.0,0.17266059,-5.9187098,284.41803,280.64453,18231642.0,-5196882.0,,382.7209,282.95425,79.02508,4.8405976
2023-04-16 12:00:00,41,50.75,4.25,23.134209,283.24945,280.2159,16.885944,-2127553.5,-7526903.0,2.6124156,-4.0766153,283.37656,280.4577,15264340.0,-5453278.0,,388.25027,282.1184,99.99945,4.5308566
2023-04-16 12:00:00,42,50.75,4.25,2.9031372,283.861,280.0372,15.325439,-3140340.5,-8358051.5,1.9337089,-3.535181,283.95056,279.99457,17362712.0,-5303478.0,,383.85333,282.44247,99.99945,3.8097446
2023-04-16 12:00:00,43,50.75,4.25,7.616432,285.38538,280.56912,15.605945,-3057094.0,-8935671.0,-1.1248257,-4.7534075,285.4481,279.8166,18350658.0,-5612364.5,,381.40738,282.8533,99.99945,3.8430052
2023-04-16 12:00:00,44,50.75,4.25,3.3059387,283.658,280.62784,16.585594,-3587485.5,-8307443.0,1.4774635,-5.0259256,283.78952,280.6283,17960102.0,-5599847.5,,380.23065,282.5863,99.99945,3.8196764
2023-04-16 12:00:00,45,50.75,4.25,2.6206818,283.8773,279.97687,14.971105,-3782721.5,-8394548.0,2.232124,-3.7140427,283.97995,279.5729,18886806.0,-6289895.0,,382.02948,282.53638,99.99945,3.3142977
2023-04-16 12:00:00,46,50.75,4.25,2.2645416,284.01376,280.54337,13.714921,-2939681.0,-7752208.5,1.7086349,-3.7729244,284.13403,280.4061,16564268.0,-5217878.0,,372.67322,282.79886,99.99945,3.0401273
2023-04-16 12:00:00,47,50.75,4.25,9.043442,282.90808,280.56287,16.550133,-2179074.0,-8147831.5,1.5020266,-4.677208,283.00516,280.70932,15818976.0,-5076557.5,,389.23636,282.12204,99.99945,4.3463054
2023-04-16 12:00:00,48,50.75,4.25,0.15964508,283.3999,280.32962,16.14102,-2333364.5,-7850019.5,1.6889496,-4.1906376,283.4734,280.19058,16026964.0,-5532013.5,,375.13458,282.20413,99.99945,2.434504
2023-04-16 12:00:00,49,50.75,4.25,17.892845,282.46243,280.32428,14.70092,-2283742.0,-7353179.0,1.9570527,-4.0987825,282.52325,279.44315,15223898.0,-5295806.5,,376.33636,282.10226,99.99945,3.3066754
2023-04-16 12:00:00,50,50.75,4.25,22.284393,284.80032,280.66382,15.972982,-3481732.5,-8468514.0,2.2331693,-4.761305,284.90442,280.4772,18399190.0,-5672122.5,,389.97784,282.85373,97.432785,4.269159
2023-04-16 18:00:00,1,50.75,4.25,8.041344,285.28262,283.3021,16.011883,-3538676.5,-9775092.0,1.9885838,-3.9249082,283.1956,280.9281,20023810.0,-5690292.5,,387.64938,282.97217,76.9162,5.007594
2023-04-16 18:00:00,2,50.75,4.25,7.4936295,285.64264,283.39862,18.365738,-3355371.5,-9675822.0,2.102863,-4.069826,283.2735,281.6804,19725694.0,-5898235.5,,388.2946,282.84067,99.37076,5.559631
2023-04-16 18:00:00,3,50.75,4.25,3.1020813,284.61618,283.1076,15.697506,-3740691.5,-8793091.0,1.9375415,-3.364078,283.10498,280.70428,19153726.0,-5923269.5,,388.94748,282.76334,95.61383,3.8196764
2023-04-16 18:00:00,4,50.75,4.25,0.0,285.179,283.12894,15.557518,-3485257.5,-9812562.0,1.0605886,-4.1435323,283.40643,280.59488,20509118.0,-6310084.0,,386.01233,282.82474,86.943306,4.062665
2023-04-16 18:00:00,5,50.75,4.25,1.569458,283.44354,282.87018,16.930931,-3842919.0,-9650517.0,1.7121191,-3.6551611,282.9539,280.78894,20766792.0,-6698109.5,,373.1605,282.49933,99.09456,2.3264065
2023-04-16 18:00:00,6,50.75,4.25,0.0,285.9804,284.1097,16.027496,-3754792.0,-10376556.0,1.5528948,-4.0137157,283.96002,281.39594,21824068.0,-6684785.0,,378.68604,283.36737,98.43991,3.7074213
2023-04-16 18:00:00,7,50.75,4.25,2.7876968,285.1826,283.3065,15.790918,-3130036.5,-9583850.0,2.3045938,-3.7391195,283.6424,280.87375,19052042.0,-5422187.0,,378.26425,283.02838,80.97679,3.8887389
2023-04-16 18:00:00,8,50.75,4.25,2.1245422,285.7759,283.73166,16.91373,-3371641.0,-10103562.0,2.0180247,-3.614429,283.4607,281.10406,19715294.0,-5198901.0,,384.8298,283.3073,82.403564,5.8282576
2023-04-16 18:00:00,9,50.75,4.25,1.537529,285.16458,283.29187,16.860012,-4051713.5,-10406726.0,1.6974857,-4.23705,283.11667,281.46814,22008946.0,-6560423.0,,379.31003,282.90488,99.58744,3.1777897
2023-04-16 18:00:00,10,50.75,4.25,0.0,285.179,283.62048,14.535264,-4124927.0,-10025702.0,1.456733,-3.7661357,283.43304,280.0814,21843712.0,-6595955.0,,380.40976,283.31808,95.96327,1.8046279
2023-04-16 18:00:00,11,50.75,4.25,0.9333267,285.51254,283.5207,16.7404,-3730116.0,-9435917.0,1.2684164,-4.4459763,283.34592,280.96744,19830844.0,-5806579.0,,390.3977,283.13232,99.99945,6.29183
2023-04-16 18:00:00,12,50.75,4.25,1.4319153,285.06458,283.1018,17.220697,-3397130.0,-9740542.0,2.5523145,-3.93807,283.46466,280.5413,19960258.0,-5956379.0,,363.4152,283.0199,98.39566,3.103877
2023-04-16 18:00:00,13,50.75,4.25,4.7894363,285.2002,283.7625,17.110613,-4221731.5,-10616460.0,1.8030546,-4.1598806,283.71634,281.31165,22550872.0,-6717087.0,,378.8189,283.03366,99.99945,3.2935095
2023-04-16 18:00:00,14,50.75,4.25,0.0,285.30826,283.52698,16.14843,-2955137.5,-9352705.0,1.6300681,-3.5942013,283.34967,280.6763,19186080.0,-6114658.0,,388.14627,282.84988,67.6948,4.743818
2023-04-16 18:00:00,15,50.75,4.25,0.041755676,286.58453,283.81265,17.355923,-3490138.5,-10469014.0,2.1253355,-4.006927,283.64688,281.60117,20919318.0,-5859877.0,,395.07968,283.37585,97.09402,7.0995584
2023-04-16 18:00:00,16,50.75,4.25,1.9280548,285.12622,283.34988,15.858134,-3040282.0,-9484580.0,1.7377272,-3.7744484,283.39224,280.3355,19724538.0,-6244672.5,,384.02667,282.9327,99.09456,4.2793217
2023-04-16 18:00:00,17,50.75,4.25,0.19403076,286.36288,283.67596,16.576595,-3129494.0,-9510857.0,1.3145809,-4.05999,283.89432,281.3797,19399846.0,-5659202.0,,379.83197,283.23773,94.9653,4.596223
2023-04-16 18:00:00,18,50.75,4.25,3.8020782,286.2436,283.97,16.755749,-4642302.5,-11050039.0,2.1774232,-4.011499,283.80768,281.73978,23216436.0,-6264054.0,,382.72665,283.45404,100.00098,5.248273
2023-04-16 18:00:00,19,50.75,4.25,5.884865,284.39963,282.51486,16.10847,-2784034.5,-8464135.0,2.245015,-3.7152896,283.07584,280.21207,17560302.0,-5452470.0,,375.20392,282.67926,91.211426,2.7897472
2023-04-16 18:00:00,20,50.75,4.25,1.481041,286.0124,283.66296,16.528698,-3068483.0,-9491392.0,1.5816388,-4.1845417,283.507,281.29684,19256564.0,-5608326.5,,387.75723,283.06577,69.02391,4.6772966
2023-04-16 18:00:00,21,50.75,4.25,2.4143677,286.04672,283.48288,16.65863,-5023826.5,-10522056.0,1.5342548,-4.3992863,283.27597,280.90967,23882000.0,-7261776.5,,383.58755,283.00107,77.035225,3.3237677
2023-04-16 18:00:00,22,50.75,4.25,2.1245422,285.9431,283.99576,17.578209,-4067440.5,-10704538.0,1.732501,-4.3891726,283.7915,281.13385,22210002.0,-6249921.5,,381.64236,283.3833,74.657776,5.0983686
2023-04-16 18:00:00,23,50.75,4.25,6.9434586,285.2396,283.8665,17.459656,-3422348.0,-9859278.0,0.84683776,-3.5372593,284.67468,281.01346,20250288.0,-6016541.0,,376.56747,282.97754,73.408005,3.7596223
2023-04-16 18:00:00,24,50.75,4.25,0.0,284.06357,282.8992,15.360371,-3768078.5,-9651004.0,1.7997446,-3.782484,283.30313,279.89096,20576136.0,-6280608.5,,387.2045,282.63144,89.83043,5.2224035
2023-04-16 18:00:00,25,50.75,4.25,0.5624542,284.94168,283.09833,15.193127,-3997210.0,-9669982.0,1.7868533,-4.1145763,282.9173,280.0173,21137704.0,-6632698.5,,376.0571,282.8243,99.99945,3.290276
2023-04-16 18:00:00,26,50.75,4.25,4.8655777,285.18726,283.06628,17.416786,-2512331.0,-9233970.0,1.6067243,-4.3444223,283.59833,281.23114,18469674.0,-5929326.0,,386.60553,282.9585,99.99945,4.5629625
2023-04-16 18:00:00,27,50.75,4.25,3.5761108,284.56238,282.73,15.586098,-3162575.5,-9068032.0,1.2948956,-3.533103,283.15924,280.27017,18740060.0,-5961224.0,,375.93576,282.70172,95.76185,3.2526264
2023-04-16 18:00:00,28,50.75,4.25,2.4733124,283.17422,282.7444,15.564927,-2479792.0,-8145885.0,1.5103884,-3.0977945,282.70148,280.42468,16386322.0,-5399576.0,,381.48636,282.452,99.09761,5.487566
2023-04-16 18:00:00,29,50.75,4.25,3.2911987,283.9381,282.46637,15.38948,-2658487.0,-8413526.0,2.3025033,-3.6565466,283.0888,280.28082,17460930.0,-5919635.5,,379.17715,282.4665,99.8316,2.452982
2023-04-16 18:00:00,30,50.75,4.25,2.6624374,285.43753,283.49936,16.347694,-3435906.0,-9578010.0,1.732327,-4.237743,283.3783,281.31146,19804268.0,-6035922.0,,388.0365,282.71063,93.13719,6.094575
2023-04-16 18:00:00,31,50.75,4.25,1.3066559,285.27032,283.04446,16.9783,-3703271.0,-9748814.0,1.6471403,-4.3956842,282.9591,281.34775,20202912.0,-6000390.0,,387.54922,282.86957,91.38692,5.2533545
2023-04-16 18:00:00,32,50.75,4.25,1.3533249,286.3705,283.98416,17.445896,-3824751.5,-11032034.0,1.0574529,-3.9930725,283.8149,281.6268,21965036.0,-5964050.5,,381.8889,283.35443,55.55576,9.489715
2023-04-16 18:00:00,33,50.75,4.25,1.9747238,285.07306,283.37982,16.783535,-3505323.5,-9602342.0,1.4927936,-4.061791,283.30362,281.00497,19934838.0,-6036729.5,,382.31644,282.96616,99.99945,3.9843636
2023-04-16 18:00:00,34,50.75,4.25,7.442047,286.48642,283.50864,17.03837,-4380632.0,-10673881.0,1.4396608,-4.152399,283.4226,282.2367,22309374.0,-6277378.5,-2.734436,381.48828,283.21228,93.93222,5.5471582
2023-04-16 18:00:00,35,50.75,4.25,3.264183,285.9412,283.31973,16.612057,-3575825.5,-9887988.0,2.1674936,-4.318099,283.20453,281.1889,20644310.0,-6171186.0,,381.6385,282.96545,96.642334,5.4492235
2023-04-16 18:00:00,36,50.75,4.25,12.784111,285.8293,283.0424,17.620813,-3551150.0,-10790670.0,0.75241804,-4.690508,282.94318,281.62354,21278676.0,-5865530.0,-1.1748333,394.16678,282.96988,99.880424,6.933717
2023-04-16 18:00:00,37,50.75,4.25,5.6245193,285.98846,284.0828,17.247425,-3533795.5,-10296263.0,1.1116309,-4.061791,283.972,281.39774,21544438.0,-6722740.0,,376.51547,283.25854,93.507996,2.8313231
2023-04-16 18:00:00,38,50.75,4.25,5.3371506,285.23938,283.31857,16.530022,-3261007.5,-10105994.0,0.93167615,-4.071489,283.20953,281.5214,20244510.0,-5898639.5,,387.5107,282.95135,67.862656,5.6559486
2023-04-16 18:00:00,39,50.75,4.25,10.802025,283.4552,282.02682,15.882744,-3298156.5,-8806230.0,2.196586,-3.508996,282.52673,280.03445,18904140.0,-6358133.0,,382.7132,282.2118,97.91804,3.6633046
2023-04-16 18:00:00,40,50.75,4.25,8.839584,285.83102,284.41837,15.696182,-4693552.0,-10325460.0,0.32578778,-3.7212472,284.6311,279.73355,22248132.0,-6017348.5,,380.60236,283.42938,98.12099,5.0886674
2023-04-16 18:00:00,41,50.75,4.25,2.8220825,284.36572,283.14682,17.07727,-2451591.0,-8907447.0,2.5467398,-4.6870446,283.01413,280.81564,17798334.0,-5945880.5,,388.28302,282.57117,84.63147,5.2940063
2023-04-16 18:00:00,42,50.75,4.25,2.2915573,284.67404,283.0438,14.909182,-3977415.0,-9867064.0,1.3053479,-3.4793475,282.9128,279.48212,20590002.0,-5795677.0,,381.76947,282.90994,99.99945,3.9109128
2023-04-16 18:00:00,43,50.75,4.25,1.466301,285.92828,284.01108,16.516525,-3654733.5,-10906972.0,0.6900525,-3.086018,283.82834,280.58624,22293196.0,-6523276.0,,379.27536,283.37036,86.43974,4.0559664
2023-04-16 18:00:00,44,50.75,4.25,1.9477005,284.99527,283.5012,16.816612,-4388496.0,-9890422.0,1.5502815,-4.0245223,283.3768,281.0095,21354938.0,-6216005.0,,379.35242,283.0613,100.00098,4.267773
2023-04-16 18:00:00,45,50.75,4.25,0.21614075,284.77808,283.1763,14.10895,-4722837.5,-10002344.0,2.2587774,-4.113884,283.03006,279.998,22478076.0,-6947641.5,,380.26144,282.9825,97.061966,3.5358052
2023-04-16 18:00:00,46,50.75,4.25,0.8694687,285.69498,283.38586,16.337639,-3922912.0,-9589690.0,1.0848031,-4.5065203,283.20877,280.42865,20605024.0,-5996756.0,,371.65054,283.32224,99.99945,3.4558868
2023-04-16 18:00:00,47,50.75,4.25,3.4189224,284.96436,283.0048,16.782742,-3006658.0,-9926431.0,2.6061442,-4.0182877,283.05145,280.7225,19552370.0,-5707654.5,,388.30035,282.8301,99.84228,4.8800945
2023-04-16 18:00:00,48,50.75,4.25,0.19403076,284.65878,283.3703,16.275452,-2875416.0,-9271926.0,1.7790141,-4.1730423,283.3616,280.59488,18964224.0,-6118291.5,,374.2082,282.72897,80.00627,2.7654948
2023-04-16 18:00:00,49,50.75,4.25,0.5550842,284.6713,282.52368,15.694065,-3064957.5,-8770220.0,1.8673365,-3.9037108,282.80753,280.30753,18419988.0,-5858262.0,,375.3811,282.73444,99.99945,3.6549895
2023-04-16 18:00:00,50,50.75,4.25,0.2652588,285.25824,283.66852,16.599619,-4431610.0,-10201372.0,1.1280062,-4.126353,283.51022,280.31982,22136050.0,-6329465.0,,387.37204,283.24664,95.50091,4.3855715
2023-04-17 00:00:00,1,50.75,4.25,0.09578705,283.1954,280.69028,14.699333,-3442956.5,-9985799.0,0.8111255,-3.0172997,280.68222,280.06207,20043454.0,-5949918.5,,386.8193,282.16882,99.99945,5.1926074
2023-04-17 00:00:00,2,50.75,4.25,0.0,283.2736,279.94577,15.089393,-2970593.5,-9700152.0,0.56775975,-2.9287696,279.89163,279.69025,19744182.0,-6819645.5,,391.75745,281.71225,99.99945,6.7657957
2023-04-17 00:00:00,3,50.75,4.25,1.0782394,283.10513,281.09106,15.857076,-3605924.5,-8921559.0,0.5632305,-2.8171022,281.06183,280.316,19175680.0,-6205103.0,,387.7399,282.15796,100.00098,3.8326113
2023-04-17 00:00:00,4,50.75,4.25,1.0610428,283.40625,279.99033,14.307421,-2868366.0,-9772659.0,-0.31093526,-3.4495602,279.9444,279.1278,20535694.0,-7514942.5,,384.90683,281.71182,35.14447,4.063358
2023-04-17 00:00:00,5,50.75,4.25,0.0,282.95425,280.10568,15.063989,-3518881.5,-9690906.0,0.006816387,-2.8514614,280.0472,279.77795,20787592.0,-7462855.5,,376.80054,281.54285,50.820694,3.5928564
2023-04-17 00:00:00,6,50.75,4.25,0.0,283.95993,280.87848,15.949165,-3548709.5,-10439330.0,0.57333446,-2.9719956,280.8816,280.6559,21846022.0,-7252490.0,,377.9118,282.4407,100.00098,3.7473805
2023-04-17 00:00:00,7,50.75,4.25,1.0487595,283.64252,281.25073,15.4948015,-3011539.0,-9782392.0,0.324394,-3.5482044,281.20993,280.07614,19068220.0,-5647089.0,,377.6306,282.32205,99.99945,4.02132
2023-04-17 00:00:00,8,50.75,4.25,0.0,283.4607,279.37067,13.563819,-2962458.5,-10118160.0,0.042354584,-2.7350836,279.3047,278.94388,19737248.0,-6302008.5,,384.33484,281.86154,14.879673,6.094113
2023-04-17 00:00:00,9,50.75,4.25,1.1592865,283.1168,279.95367,14.660697,-3652564.0,-10441276.0,0.19199753,-3.0821388,279.87845,279.4751,22026278.0,-7512116.0,,378.8921,281.7027,15.924957,3.3685775
2023-04-17 00:00:00,10,50.75,4.25,0.1326294,283.43317,279.5517,14.620209,-3801431.5,-10030082.0,-0.025237441,-2.2607055,279.51776,279.1908,21867976.0,-7516961.0,,379.6047,282.0713,99.99945,1.8053207
2023-04-17 00:00:00,11,50.75,4.25,0.19648743,283.34607,280.7687,15.450608,-3569860.0,-9601368.0,0.55260396,-2.9078493,280.70236,279.89655,19847020.0,-6198642.5,,389.05725,282.26657,99.99945,6.319085
2023-04-17 00:00:00,12,50.75,4.25,4.7869797,283.46472,281.01495,14.523091,-3310087.5,-9867550.0,0.7496309,-3.439585,280.99686,279.67038,19976436.0,-6214389.5,,362.86823,282.33502,99.99945,3.1151948
2023-04-17 00:00:00,13,50.75,4.25,0.0,283.71582,280.2071,15.785891,-3951383.5,-10761960.0,0.58796763,-2.4859796,280.16495,280.02722,22565892.0,-7364738.5,,378.7149,281.9483,99.99945,3.5644464
2023-04-17 00:00:00,14,50.75,4.25,0.0,283.34946,279.90192,13.830033,-2608322.0,-9362438.0,0.75851536,-2.725524,279.96906,279.87994,19210344.0,-6988422.5,,387.02344,281.77042,99.99945,4.7805433
2023-04-17 00:00:00,15,50.75,4.25,0.0,283.64676,280.69608,14.505096,-3267786.5,-10615000.0,0.64406204,-3.017854,280.64163,280.40665,20942428.0,-6424755.5,,393.74887,282.35684,97.226776,7.228213
2023-04-17 00:00:00,16,50.75,4.25,0.0,283.39227,279.5531,14.496364,-2650081.0,-9488472.0,0.42839503,-2.8895612,279.49484,279.13214,19740716.0,-7161641.0,,383.17926,281.82736,100.00098,4.3453817
